content,author_comment,editor_memo,dummy,create_datetime,author_url,author,license
神さまはいじわる救難信号もほんとは全部聞こえてるでしょ？,,,,"Sep 30, 2025 8:32 pm",https://x.com/MishinOga,大賀ミシン,CC BY-NC-ND 4.0
軽やかに回るイルカの口先に海を記した傷痕、ざらり,,,,"Oct 1, 2025 12:48 pm",https://x.com/mintozuku,辰野音子,CC BY-NC-ND 4.0
タピオカを一粒残らず吸い上げたきみは世界を救った顔で,,,,"Sep 30, 2025 7:24 pm",https://x.com/hakka_kinoko,ベーグル,CC BY-NC-ND 4.0
不思議だね何が分けたの君と僕触れる鏡は同じ鼓動で,双子お題にて詠ませていただいたものです,,,"Sep 30, 2025 11:17 pm",https://x.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
焦げてゆく鮎を見ながら夜を越す一人で座る炉端の隣,,,,"Sep 30, 2025 3:13 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
静けさに小指の呼吸ひとつだけ　触れて清らにQと君とが,,,,"Oct 6, 2025 6:59 am",https://x.com/plympull,ぷりんぷる,CC BY-NC-ND 4.0
国道のセブンの光　向かい合うセブンイレブン跡地を照らす,,,,"Oct 5, 2025 12:42 am",https://x.com/matsuqing,沙々キハム,CC BY-NC-ND 4.0
結婚もせずにいっしょにいれるならそれっていちばん愛じゃないかな,,,,"Sep 30, 2025 9:28 pm",https://x.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
せせらぎで息のできない蜘蛛だからもがいて生きる糸を吐きつつ,,,,"Oct 1, 2025 3:02 pm",https://x.com/takosan_kcr,たこの粥,CC BY-NC-ND 4.0
"神さまが没になさった小説の主人公かもしれないわたし
",,,,"Oct 1, 2025 3:59 am",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
背骨の間を縫う鷹の行先はどこか人体を外れ,,,,"Sep 19, 2025 11:32 pm",,ビート単価,CC BY-NC-ND 4.0
神様に舌打ちされてみたいから世界にオルタナティブな轟音,,,,"Sep 30, 2025 1:31 am",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
いいことがあったり特になかったり運は巡っているものだから,,,,"Sep 30, 2025 8:46 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
精神科　番号札がくばられて今日のわたしは三十二番,,,,"Oct 5, 2025 1:51 pm",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
"東/西　　　　
41年も　　　
隔ててた　　　
『壁』国民は　　
壊し剥ぎ取った","テーマ「剥ぐ、剥がす」でした。
ドイツの東西の個別『ベルリンの壁』を破壊したことで、国の壁と同時に思想を国から剥がしとったそんな意味で歌いました。",,,"Sep 24, 2025 2:04 pm",https://x.com/https://x.com/sta6251,すた6251,CC BY-NC-ND 4.0
君がいた朝の記憶をなぞったら目玉焼きまで火が通りすぎ,,,,"Oct 6, 2025 11:57 pm",https://x.com/mi1s4am,横井のの,CC BY-NC-ND 4.0
恋人に会うために乗るのぞみで自由席からはみ出てひとり,,,,"Sep 30, 2025 1:01 pm",https://x.com/no_rain_no_kasa,琉生,CC BY-NC-ND 4.0
週末に仕込んだバナナブレッドと私を寝かしつけている月,,,,"Sep 30, 2025 5:36 pm",https://x.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
仕切られて人が競馬のやうに待つ性病検査は匿名で受く,,,,"Oct 6, 2025 10:51 pm",https://x.com/nioibanmatsuri1 ,匂蕃茉莉,CC BY-NC-ND 4.0
葬儀屋がグランドオープン葬儀屋がグランドオープン あっ、くちに砂,,,,"Sep 30, 2025 7:34 pm",https://x.com/nuttarifan,乃木ひかり,CC BY-NC-ND 4.0
"ささくれに気づけるこころの距離感で「いってきます」と「いってらっしゃい」
",,,,"Oct 6, 2025 9:23 pm",https://x.com/fujinamino586,藤波こはる,CC BY-NC-ND 4.0
不確定なのは世界かテーブルを落ちて転がるコギト・エルゴ・スム,,,,"Sep 20, 2025 6:21 am",https://x.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
"《焼き芋に愛を込めて》
焼き芋を半分に分け大きめをあなたにあげる「好き」の代わりに",,,,"Sep 28, 2025 6:59 pm",https://x.com/@sohbungaku,ソホ。,CC BY-NC-ND 4.0
ゆっくりと時間をかけてできあがる澄んだ氷のようだね、愛は,,,,"Oct 1, 2025 9:12 pm",https://x.com/yoimane_57577,よいまね,CC BY-NC-ND 4.0
親子って似ているようで違っててずれた会話も弾む大戸屋,,,,"Sep 30, 2025 8:48 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
尋問の意図を汲みとれないままに取調室に届くブリトー,,,,"Oct 4, 2025 10:42 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
月からは見えないメリーゴーランドいまは大きなホテルとなって,,,,"Oct 4, 2025 10:05 pm",https://x.com/@Tamonokidesu,戸倉田面木,CC BY-NC-ND 4.0
懐かしき吾子の蒙古斑に似た　梅　氷砂糖　ホワイトリカー,,,,"Oct 6, 2025 1:33 am",https://x.com/yoshiharumichi,吉晴　路,CC BY-NC-ND 4.0
#ERROR!,初出：9/21 毎日文学『ロジック、論理』,,,"Oct 1, 2025 11:12 pm",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
レティクルに甲殻の艶磔て逆光のままジャムらせようか,,,,"Oct 6, 2025 6:57 am",https://x.com/plympull,ぷりんぷる,CC BY-NC-ND 4.0
あっ、チャリに乗った高校生たちが駆け抜けていく今日は平日,,,,"Sep 30, 2025 7:35 pm",https://x.com/nuttarifan,乃木ひかり,CC BY-NC-ND 4.0
誘惑に負けて急ぐはご用心恋と同じよヤケドするわよ,グラタンお題にて詠ませていただいたものです,,,"Sep 30, 2025 11:18 pm",https://x.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
立ち上がれ！　海の中では足し引きも存在しないひかりになれる！,,,,"Oct 6, 2025 10:35 pm",https://x.com/AisaiNyawo,藍彩にゃを,CC BY-NC-ND 4.0
白Tで自転車こげば黄金虫突っ込んでくるおれが光か　,,,,"Oct 6, 2025 12:18 am",https://x.com/tenran_harugiri,せんぱい,CC BY-NC-ND 4.0
絶望の淵にあなたは腰かけて煙草は六等星のあかるさ,,,,"Oct 1, 2025 7:57 am",https://x.com/Koharu_kura,くらたか湖春,CC BY-NC-ND 4.0
ドーパミン　無駄にしてきた時間からStar may have been born.,,,,"Sep 30, 2025 1:00 pm",https://x.com/no_rain_no_kasa,琉生,CC BY-NC-ND 4.0
もじもじとあれやりたいと指をさす子と初めての太鼓の達人,,,,"Oct 1, 2025 8:26 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
水槽に押し込められて照らされた海月はレジ袋になりたい,,,,"Oct 1, 2025 12:49 pm",https://x.com/mintozuku,辰野音子,CC BY-NC-ND 4.0
顔真似がお上手ですね　改札の向こうでまるで故郷のよう,,,,"Oct 3, 2025 9:32 pm",https://x.com/murasameshinco,ムラサメシンコ,CC BY-NC-ND 4.0
"誰からも愛されている月にさえ隠れたくなる夜のあること
",,,,"Sep 29, 2025 8:07 pm",https://x.com/18necco18,宮緖かよ,CC BY-NC-ND 4.0
お互いの欠けてるとこが愛しいと見上げる空に浮かぶ三日月,,,,"Oct 1, 2025 10:28 pm",https://x.com/tanankatoru,田仲トオル,CC BY-NC-ND 4.0
安全な明るい部屋に横臥して小さき窓に「台風」と打つ,,,,"Sep 30, 2025 1:29 am",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
日曜日子供に戻る君の背を見ながら作るベーコンエッグ,,,,"Oct 7, 2025 12:11 am",https://x.com/RAGE0406,紅生姜天ひやむぎっ,CC BY-NC-ND 4.0
自分との一番大事な約束を忘れ現場へ取りに走った,,,,"Sep 30, 2025 6:01 pm",https://x.com/sorapoky,山口絢子,CC BY-NC-ND 4.0
きみにだけおごると言ったはずなのに十九人も集まっている,初出：9/15 短歌アプリ57577『連鎖』,,,"Oct 1, 2025 11:07 pm",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
知り合いをいつから友と呼ぶべきか　ビル群をゆく透明人間,大人になってから友人を作るって意外と難しい。,,,"Sep 30, 2025 8:30 pm",https://x.com/MishinOga,大賀ミシン,CC BY-NC-ND 4.0
人生の参加賞だと抱きしめた粗品レベルの愛だとしても,,,,"Oct 1, 2025 9:06 pm",https://x.com/hHgTbveVDS60586,まろ,CC BY-NC-ND 4.0
触れられるすぐそばなのに銀色を持たないひとの届かない場所,,,,"Oct 3, 2025 4:50 pm",https://x.com/murasameshinco,ムラサメシンコ,CC BY-NC-ND 4.0
うつくしい放物線がサヨナラを告げて止まった夏の瞬き,,,,"Sep 30, 2025 6:00 pm",https://x.com/sorapoky,山口絢子,CC BY-NC-ND 4.0
散髪の値段が上がる今日この頃千円ぽっきりが千四百円なり,QBハウスを普段から利用しているのですが、物価上昇と共に気が付けば千円から千四百円にだんだんと値上げされました。日常の物価高にこんなところまで影響しているのだと実感しました。,,,"Oct 3, 2025 4:27 pm",https://x.com/fromshino,篠崎蓮,CC BY-NC-ND 4.0
風さんよ、行き先バレず逃げた気か？空に足跡残したままよ,上野動物園で偶然写真を撮った時に空の雲がうろこ雲みたいになり風の流れが空に映りそこから歌を読みました。、,,,"Sep 23, 2025 8:06 pm",https://x.com/https://x.com/sta6251,すた6251,CC BY-NC-ND 4.0
べたべたのレモンケーキをかじりあい外の天気を思い出せない,,,,"Oct 1, 2025 12:00 pm",https://x.com/aonosaku31,青野 朔,CC BY-NC-ND 4.0
午前9時解体される海の家サボった私働く誰か,,,,"Oct 6, 2025 11:37 pm",https://x.com/RAGE0406,紅生姜天ひやむぎっ,CC BY-NC-ND 4.0
ぼくの背を貸すからきみの背もたれにしてよカーブがいい感じでしょ,,,,"Oct 4, 2025 8:25 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
飛び石の狭間に住まう平日をねぎまみたいでぼくは好きだよ,,,,"Sep 30, 2025 6:47 pm",https://x.com/kikura_ge,キクラゲ,CC BY-NC-ND 4.0
地中化で街を去りゆく電柱は空の色を憶えているか,,,,"Sep 30, 2025 6:43 pm",https://x.com/morning__calm,朝凪たまご,CC BY-NC-ND 4.0
幸せの前借りなんて野暮なこと言わずに二人で踏み倒そうよ,,,,"Oct 1, 2025 9:05 pm",https://x.com/hHgTbveVDS60586,まろ,CC BY-NC-ND 4.0
脱ぎ捨てた夏そのままに水色の秋に片袖を通している,,,,"Oct 3, 2025 7:01 am",https://x.com/nonaga0303,のなが,CC BY-NC-ND 4.0
鬱というけものの巣くう身の内よ飼い慣らすかは喰い殺さるるか,,,,"Oct 1, 2025 6:23 am",https://x.com/haku_reimi89013 ,白黎海,CC BY-NC-ND 4.0
追いバター、罪深いよねえ　昨晩も何かに追われる夢を見たよ,,,,"Sep 30, 2025 6:47 pm",https://x.com/kikura_ge,キクラゲ,CC BY-NC-ND 4.0
彼岸花、道往くひとのだれに選ばれなくても花は花だよ,,,,"Oct 2, 2025 12:03 pm",https://x.com/yarukatanashi,ヤマメ,CC BY-NC-ND 4.0
ドローンが○と○で飛ぶ　合わさったその２輪撮りその姿は♾️,"テーマがにわとり
だったので○をドローンにみたてて→○○←2羽撮り📷と、二つ合わさって2つの無限♾️という形になると言った感じです",,,"Sep 24, 2025 5:09 pm",https://x.com/https://x.com/sta6251,すた6251,CC BY-NC-ND 4.0
もう赤と青にはきっと戻れないだってスミレがこんなにきれい,,,,"Oct 1, 2025 8:25 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
蝶々にも東京駅は迷宮か僕に助けを求められても,,,,"Sep 20, 2025 6:23 am",https://x.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
てのうちをさぐりあってはとりあわず合わせる人の手が見えますか,,,,"Oct 2, 2025 2:08 pm",https://x.com/tsu6gi_hoshi,星つむぎ,CC BY-NC-ND 4.0
人間が靴を傷つけないためのヘラが地球にあって立秋,,,,"Oct 4, 2025 8:26 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
好きなだけ食べたいケーキ食べられる大人はいいなそう思ってた,子どもの頃の思い出です。我が家は母の方針（？）で、ケーキはなぜか苺ショートしか食べられなかったので、大人になったらほかのケーキも好きなだけ食べようと思っていました。,,,"Oct 1, 2025 8:21 pm",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
秋が来た、秋が来たって外飼いの犬がしきりに窓を掻いてる,お世話になっている方のお家にお邪魔した時の風景から詠みました。夕方になると外飼いのわんちゃんが散歩に行きたそうに窓をかりかり掻くらしいです。秋になって涼しくなったことをわんちゃんも感じているような気がしました。,,,"Sep 30, 2025 11:16 pm",https://x.com/awoi_up20,あをい,CC BY-NC-ND 4.0
エクセルを更新してもこの街の明かりを灯すことはできない,,,,"Oct 4, 2025 11:19 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
12から1へゆくとき必要なちから　まぶたのささやかなひび,,,,"Oct 1, 2025 7:32 am",https://x.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
寝そべった私を水平線にして、あなたは深く、深く沈む,,,,"Oct 1, 2025 9:08 pm",https://x.com/hHgTbveVDS60586,まろ,CC BY-NC-ND 4.0
見届けるバニラのアイスクリームがコンクリートに描く大海,,,,"Oct 1, 2025 12:49 pm",https://x.com/mintozuku,辰野音子,CC BY-NC-ND 4.0
見たこともない色をした空だけど海と似ているから蒼と呼ぶ,,,,"Oct 6, 2025 3:28 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
正しさを積み重ねても傾いて誰かが悪いわけじゃないのに,,,,"Sep 30, 2025 9:03 pm",https://x.com/umefufum,梅ふふむ,CC BY-NC-ND 4.0
もう少しあきらめきれぬ甘栗の薄皮を剥ぐ親指の爪,,,,"Oct 6, 2025 10:54 pm",https://x.com/nioibanmatsuri1 ,匂蕃茉莉,CC BY-NC-ND 4.0
律の風水面もゆれる虫しぐれ夜ごとにふくらむ月の耳たぶ,,,,"Oct 6, 2025 3:15 pm",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
ピラニアの如く食われる婚活のビュッフェに引き気味　恋にかみつけよ,婚活パーティーで元を取るために必死でビュッフェを食いつくす男子にドン引きした経験からこの歌を読みました。,,,"Oct 6, 2025 9:39 pm",https://x.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
会いたいと言えばいつでも来てくれるけれど本当は呼んでほしくて,,,,"Oct 1, 2025 9:07 pm",https://x.com/hHgTbveVDS60586,まろ,CC BY-NC-ND 4.0
こんな日も歯磨きを欠かさぬ君だ報われるべき今すぐにでも,,,,"Oct 1, 2025 12:33 pm",https://x.com/TEN_57577,てん,CC BY-NC-ND 4.0
天国の談話室では其処此処で科学者たちの「エウレカ！」の声,,,,"Oct 6, 2025 3:28 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
この町は性善説に満ち満ちて優しい拒絶のような長雨,,,,"Oct 4, 2025 12:39 am",https://x.com/_akino_tsuki_,あきの　つき,CC BY-NC-ND 4.0
長針がうごく一瞬をみたように小さき犬の排泄をみる,,,,"Sep 30, 2025 9:28 pm",https://x.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
みんなから見えない妄想いないいない　スーパー、歯医者、図書館おばけ,,,,"Oct 5, 2025 1:32 am",https://x.com/leslie_bekkie,別木れすり,CC BY-NC-ND 4.0
快速に追いぬかれても気にせずに各停に乗ることのぜいたく,,,,"Sep 30, 2025 8:47 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
肩書はどうせ剥がれる捨てられるペットボトルはどれも透明,,,,"Sep 30, 2025 7:24 pm",https://x.com/hakka_kinoko,ベーグル,CC BY-NC-ND 4.0
自室には死んでいるものばっかりでそとの生気はあまりにまぶしい,,,,"Sep 30, 2025 7:15 pm",https://x.com/huGaku17,huGaku,CC BY-NC-ND 4.0
ベガ　デネブ　アルタイルめく手の甲のほくろ　真夏の終わりのしるし,,,,"Oct 1, 2025 7:33 am",https://x.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
アリクイの長い舌には長い訳　二足歩行は黙っていましょう,,,,"Oct 6, 2025 9:14 am",https://x.com/spring_bird_gr,はるかぜ,CC BY-NC-ND 4.0
スクショした地図は頼りにならなくて西新宿に迷子がひとり,,,,"Sep 30, 2025 8:47 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
君の名を隣でずっと呼びたいな今日も明日も想いを込めて,,,,"Oct 5, 2025 1:01 pm",https://x.com/yui_oribe,織部ゆい,CC BY-NC-ND 4.0
教室の掃除がいやでぬけだした小二のわれを教師は叱らず,,,,"Oct 5, 2025 1:52 pm",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
完璧なコスモス畑に完璧じゃないコスモスばかり咲いている,,,,"Oct 4, 2025 11:19 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
泣く時は教えてほしい　次の日のゴミを代わりに捨てに行くから,大学生時代の友人とのやりとりを思い出して詠みました。ホームシック、恋人との別れ、親とのけんか、勉強や就職がうまくいかないなど、大学生にもなってもこんなに泣くとは思いませんでした。友人同士で支え合って、ご飯のお裾分けをしたり、夜通し話を聞いたり、家事をかわりばんこにやったりしたものです。その中の一つが『代わりにゴミを出す』でした。夜通し泣き腫らしたり、通話で愚痴を吐いたりすると、どうもゴミを規定の時間までに出すのが億劫になります。そう言うときはゴミ袋ごと預けて代わりに捨てていました。私は捨ててもらうより捨てる側のほうが多かったですが、それでも『明日の朝、ゴミ出しをしなくていい夜』というのはそれだけで優しいことを学ぶことができました。,,,"Sep 30, 2025 11:34 pm",https://x.com/awoi_up20,あをい,CC BY-NC-ND 4.0
彼岸明け田んぼを守るその花に稲穂は深く頭を垂れて,,,,"Oct 5, 2025 3:09 pm",https://x.com/nuts722,natsuko,CC BY-NC-ND 4.0
女にも買える林檎のあるらしく苦い寓話のようにまぶしい,,,,"Oct 6, 2025 11:24 pm",https://x.com/yoshinani_tanka,よしなに,CC BY-NC-ND 4.0
「スコップ」と「シャベル」の定義も曖味におんなじおにわをぼくらはほった,,,,"Oct 1, 2025 10:38 am",https://x.com/Itsuki_Mao,しみず,CC BY-NC-ND 4.0
こころにも骨があるのか一撃でたちまちに複雑骨折,,,,"Oct 3, 2025 8:49 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
"あなた　僕　愛　幸せ　足し算はときどき掛け算になるって知った
",,,,"Oct 5, 2025 10:44 am",https://x.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
俺は詩だ社会にとってのささくれだ毒にも薬にもなってやらねえ,,,,"Sep 30, 2025 1:32 am",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
びいどろに潜らせたよう君の眼はきっと割れてもきれいだろうな,,,,"Oct 4, 2025 10:08 pm",https://x.com/@Tamonokidesu,戸倉田面木,CC BY-NC-ND 4.0
脱がされるために浮かせた腰にある気怠く甘い世界の余白,,,,"Sep 30, 2025 7:26 pm",https://x.com/hakka_kinoko,ベーグル,CC BY-NC-ND 4.0
袋麺たまごを落とす二十四時　今日だけ私に光れよ、月,,,,"Oct 1, 2025 12:31 pm",https://x.com/TEN_57577,てん,CC BY-NC-ND 4.0
砂利を踏みざっざざっざと境内を落とした厄をこそぐみたいに,ある日の境内。,,,"Oct 6, 2025 12:58 am",https://x.com/misosarasenryu,鯖虎,CC BY-NC-ND 4.0
夢までのひみつの森を歩きましょうお菓子の家を覗かぬように,,,,"Oct 5, 2025 1:55 pm",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
大声は厳禁の談話室にて青春は叫びたいことばかり,,,,"Oct 3, 2025 8:49 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
川べりを歩く　きら　きら　にせもののひかりだったとしてもうれしい,,,,"Oct 1, 2025 7:34 am",https://x.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
からっぽの命だ賭ける信念も無くて夜空に「エプレ・シ・ムーヴェ」,,,,"Sep 20, 2025 6:22 am",https://x.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
バイエルを確かめながら弾くようにならんで歩く夕映えの道,,,,"Oct 1, 2025 7:59 am",https://x.com/Koharu_kura,くらたか湖春,CC BY-NC-ND 4.0
手元からスルリこぼれるレシートとロイホでひとりダンスホール,,,,"Sep 28, 2025 5:33 pm",https://x.com/suu_0421,すぅ,CC BY-NC-ND 4.0
暇を持て余した神々の遊びにも呼んでもらえないのが　わたしだ,,,,"Sep 30, 2025 1:32 am",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
秋風に微睡む夢のなめらかさかぼちゃプリンに沈むたましい,,,,"Sep 30, 2025 5:33 pm",https://x.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
意味のない願いも叶わない夢も抱きしめたまま私朽ちてく,,,,"Oct 2, 2025 11:20 pm",https://x.com/Rw2NOgtJoBEKcBY,舞風 奏-かなで-,CC BY-NC-ND 4.0
退化したしっぽの名残　AIで恋も化石になっちゃったり,,,,"Oct 6, 2025 9:39 pm",https://x.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
遠くからお囃子の風振り向けば夏影はとうに夏を追い越す,,,,"Oct 4, 2025 10:06 pm",https://x.com/@Tamonokidesu,戸倉田面木,CC BY-NC-ND 4.0
もう誰もいい子のわたしを求めない　丁重な謝辞ですり減るトークン,,,,"Oct 1, 2025 5:22 pm",https://x.com/marja0312tk,まる弥,CC BY-NC-ND 4.0
その春は特別だった　花の名をたくさん知った、君と出会った,,,,"Oct 1, 2025 10:28 pm",https://x.com/tanankatoru,田仲トオル,CC BY-NC-ND 4.0
"複眼で覗く心中《しんじゅう》どうしても繋がって飛ぶ赤いトンボの
",,,,"Oct 6, 2025 11:28 pm",https://x.com/yoshinani_tanka,よしなに,CC BY-NC-ND 4.0
ケンカなどやめよう100年巡ったら宇宙になっているわたしたち,,,,"Sep 30, 2025 8:21 am",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
失っていく順番を教えます　夢　愛　光そして体温,,,,"Sep 30, 2025 1:30 am",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
我が城へ閉じ籠るのはぷりてぃーなわたしと私を甘やかす為,,,,"Oct 6, 2025 9:29 pm",https://x.com/fujinamino586,藤波こはる,CC BY-NC-ND 4.0
両親が独身になる たんぽぽの綿毛をひとつ、またひとつ抜く,,,,"Oct 6, 2025 4:28 pm",https://x.com/Aiyu_Myoi,明井愛結,CC BY-NC-ND 4.0
指先は僕とあなたで二人してただいまをいうチラシの間取り,,,,"Oct 4, 2025 11:19 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
愛により胸を刺された人魚姫だから不死身になれたわけです,,,,"Oct 5, 2025 11:41 pm",https://x.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
月だけが（頑張ることを良いとするビルの隙間で）僕に優しい,,,,"Oct 1, 2025 8:25 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
酷暑日の増えた現世に対応し焦熱地獄もアップデートす,,,,"Oct 1, 2025 2:28 am",https://x.com/@aca_tabby,眠る金魚,CC BY-NC-ND 4.0
変わらない答えに向かう羅針盤信じた道に悔やみはないさ,,,,"Sep 30, 2025 11:16 pm",https://x.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
道が混み新学期と知る制服の白がまぶしい九月一日,,,,"Oct 5, 2025 3:06 pm",https://x.com/nuts722,natsuko,CC BY-NC-ND 4.0
半身は東京にいるまた会おう没年月日も同じだろうし,,,,"Oct 1, 2025 6:44 am",https://x.com/@hijyouguchi_dot,非常口ドット,CC BY-NC-ND 4.0
豆粒の君が手を振る空間で手を振りかえす我も豆粒,ライブ会場、後ろの方の座席で届く訳ないけど、手を振る推しに目いっぱい手を振る。豆粒同士だけどパワーをもらえる。これがライブの醍醐味だとも思ってます。,,,"Oct 5, 2025 6:29 pm",https://x.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
一城のあるじとなりて我は知る茄子が油を吸うことなどを,,,,"Oct 6, 2025 9:40 pm",https://x.com/104ON_BLUE2,伴 更紗,CC BY-NC-ND 4.0
肉食のいきものとしてハンバーガー齧る　弱さは見ないふりして,,,,"Oct 1, 2025 5:54 am",https://x.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
脱税を唆したのは蛇でした人はいつだって間違える,,,,"Oct 1, 2025 12:33 pm",https://x.com/TEN_57577,てん,CC BY-NC-ND 4.0
もしひとをやめられるならあしたすぐひかりをたべるきょうりゅうになる,,,,"Oct 1, 2025 7:33 am",https://x.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
ドラえもん別れたいって言われたよ意味わかんない翻訳してよ,「別れたい」その意味はそのままなのに、のび太くんなら大人になっても頼ってそうだなと思った歌です,,,"Oct 5, 2025 6:19 pm",https://x.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
マグの壁つたう彗星　つながれた意識に香る冷めたコーヒー,,,,"Oct 6, 2025 6:58 am",https://x.com/plympull,ぷりんぷる,CC BY-NC-ND 4.0
星々のひかりを拾う指先で冷えたあなたの体をなぞる,,,,"Oct 5, 2025 1:53 pm",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
同じのを頼んだとこで満たされないから貰うよ一口いいね？,,,,"Oct 6, 2025 10:35 pm",https://x.com/AisaiNyawo,藍彩にゃを,CC BY-NC-ND 4.0
"便箋に
彷徨う孔雀
文字に変え
ただ溢れ出す
想いを込めて",,,,"Oct 1, 2025 4:40 pm",https://x.com/sizuru_ishi,石川静流,CC BY-NC-ND 4.0
少しだけ羨ましくもありながら今更どうもならぬいとなみ,,,,"Oct 6, 2025 10:54 pm",https://x.com/nioibanmatsuri1 ,匂蕃茉莉,CC BY-NC-ND 4.0
何者にもなれなかったが何処へも行かないと決めて自由になる,,,,"Sep 30, 2025 9:04 pm",https://x.com/umefufum,梅ふふむ,CC BY-NC-ND 4.0
5番目の男はやたらシュッとして好きな食べ物を「ハム」と答えた,,,,"Oct 5, 2025 10:01 pm",https://x.com/minamika7575,叭居,CC BY-NC-ND 4.0
胸を張り鶏ずいと歩むとき風に微かなジュラ紀の鼓動,,,,"Oct 1, 2025 5:55 am",https://x.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
ささやかな優しさにふと気づけたら紅茶で祝うなんでもない日,,,,"Sep 30, 2025 11:18 pm",https://x.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
神様は今日も私を見ていない舌打ちだけは聞いてるくせに,,,,"Oct 6, 2025 3:27 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
携帯の手ぶれ補正で消えていく　写ルンですの残像に似た,写ルンですでとった写真を現像すると、何枚かは手ぶれのような残像写真が混ざっていたりする。それは失敗なのになぜかちょっといい感じだったりする。今はもうスマホで手ぶれ補正されるから、あの頃のような趣のある残像写真はなくなってしまった。,,,"Oct 6, 2025 9:36 pm",https://x.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
四階と九階がないそういえば薄い欺瞞で生きていたんだ,,,,"Oct 1, 2025 6:44 am",https://x.com/@hijyouguchi_dot,非常口ドット,CC BY-NC-ND 4.0
僕の横でスイカを食べるとき君は少し邪悪な顔をしますね,,,,"Sep 30, 2025 6:44 pm",https://x.com/kikura_ge,キクラゲ,CC BY-NC-ND 4.0
